,movieid,actorid,actor_movie_rank
1275,4147,2014405,8
1276,4147,2038762,42
1277,4147,2105258,14
1278,4147,2265436,41
1279,4147,2412534,25
1280,4147,2483328,3
1281,4147,2494356,30
1282,4147,2518006,6
1283,4147,2690704,5
1284,4147,2881547,27
1285,4147,2886130,26
1286,4147,2946273,18
1287,4147,3056116,39
1288,4147,3076213,7
1289,4147,3083434,19
1290,4147,3110973,12
1291,4147,3318230,35
1292,4147,3398217,22
1293,4147,3406560,11
1294,4147,3564177,2
1295,4147,3613629,33
1296,4147,3788872,21
1297,4147,3801294,15
1298,4148,56175,16
1299,4148,223406,26
1300,4148,310643,27
1301,4148,316709,28
1302,4148,390730,29
1303,4148,401477,50
1304,4148,498094,7
1305,4148,531681,30
1306,4148,561819,31
1307,4148,565786,1
1308,4148,670601,33
1309,4148,700591,35
1310,4148,709994,15
1311,4148,774153,11
1312,4148,776271,36
1313,4148,839649,17
1314,4148,848564,37
1315,4148,889678,39
1316,4148,975691,40
1317,4148,1037297,42
1318,4148,1042217,43
1319,4148,1080580,13
1320,4148,1144240,45
1321,4148,1201019,46
1322,4148,1265092,48
1323,4148,1342347,10
1324,4148,1360643,49
1325,4148,1447623,53
1326,4148,1515732,57
1327,4148,1516130,56
1328,4148,1516563,55
1329,4148,1564144,6
1330,4148,1583145,58
1331,4148,1603489,59
1332,4148,1666501,24
1333,4148,1680552,47
1334,4148,1776883,62
1335,4148,1778293,12
1336,4148,1816825,63
1337,4148,1851809,14
1338,4148,1868442,64
1339,4148,1902775,5
1340,4148,1927598,65
1341,4148,1936470,66
1342,4148,1959502,68
1343,4148,2016014,8
1344,4148,2150019,70
1345,4148,2221998,9
1346,4148,2324710,18
1347,4148,2377195,73
1348,4148,2558754,25
1349,4148,2823711,2
1350,4148,2922398,32
1351,4148,2933460,34
1352,4148,3007276,21
1353,4148,3010653,20
1354,4148,3030396,38
1355,4148,3036176,4
1356,4148,3108939,41
1357,4148,3171011,44
1358,4148,3207220,23
1359,4148,3316175,51
1360,4148,3338289,52
1361,4148,3368373,54
1362,4148,3369417,19
1363,4148,3441843,60
1364,4148,3463310,61
1365,4148,3563829,3
1366,4148,3619481,22
1367,4148,3625660,67
1368,4148,3680779,69
1369,4148,3832556,71
1370,4148,3862596,72
1371,4148,3883577,74
1372,4149,25402,10
1373,4149,108340,12
1374,4149,110721,7
1375,4149,120967,14
1376,4149,125864,15
1377,4149,149553,16
1378,4149,150344,17
1379,4149,242790,20
1380,4149,254692,21
1381,4149,272260,22
1382,4149,291564,23
1383,4149,335322,24
1384,4149,427217,3
1385,4149,429514,28
1386,4149,451202,29
1387,4149,511735,31
1388,4149,647353,36
1389,4149,736653,32
1390,4149,769099,39
1391,4149,816706,42
1392,4149,830970,44
1393,4149,838884,45
1394,4149,871399,47
1395,4149,893192,49
1396,4149,938124,51
1397,4149,971807,52
1398,4149,1021402,53
1399,4149,1041245,55
1400,4149,1221565,56
1401,4149,1224896,57
1402,4149,1362358,58
1403,4149,1478711,59
1404,4149,1485984,9
1405,4149,1486420,60
1406,4149,1526636,61
1407,4149,1539014,62
1408,4149,1646407,64
1409,4149,1653417,65
1410,4149,1720929,66
1411,4149,1758079,68
1412,4149,1812413,8
1413,4149,1900518,1
1414,4149,1965248,4
1415,4149,2023421,71
1416,4149,2023580,72
1417,4149,2087657,73
1418,4149,2087674,74
1419,4149,2128395,75
1420,4149,2188548,78
1421,4149,2223399,79
1422,4149,2265989,80
1423,4149,2272314,81
1424,4149,2502248,88
1425,4149,2524055,89
1426,4149,2600377,2
1427,4149,2605875,11
1428,4149,2622276,13
1429,4149,2670895,18
1430,4149,2678266,19
1431,4149,2745203,25
1432,4149,2748879,26
1433,4149,2750254,27
1434,4149,2816292,30
1435,4149,2855165,33
1436,4149,2882010,34
1437,4149,2882159,35
1438,4149,2952534,37
1439,4149,2968140,38
1440,4149,2984380,40
1441,4149,3003273,41
1442,4149,3006305,43
1443,4149,3026791,46
1444,4149,3036210,48
1445,4149,3067526,50
1446,4149,3122770,54
1447,4149,3446506,63
1448,4149,3455744,76
1449,4149,3513073,67
1450,4149,3542658,69
1451,4149,3569513,70
1452,4149,3599993,5
1453,4149,3736998,77
1454,4149,3822294,82
1455,4149,3844959,83
1456,4149,3865300,84
1457,4149,3897443,85
1458,4149,3898726,86
1459,4149,3919458,6
1460,4149,3919716,87
1461,4149,3946339,90
1462,4152,82791,69
1463,4152,241392,63
1464,4152,245925,81
1465,4152,277806,9
1466,4152,277808,3
1467,4152,282698,43
1468,4152,290614,2
1469,4152,362482,48
1470,4152,413341,64
1471,4152,422902,22
1472,4152,424356,54
1473,4152,430317,9
1474,4152,460160,65
1475,4152,486366,34
1476,4152,498539,61
1477,4152,630162,57
1478,4152,630163,49
1479,4152,630169,88
1480,4152,630173,1
1481,4152,664290,5
1482,4152,703469,51
1483,4152,810959,10
1484,4152,851099,66
1485,4152,884293,42
1486,4152,906628,78
1487,4152,914042,83
1488,4152,915084,92
1489,4152,928636,80
1490,4152,928775,18
1491,4152,1014047,32
1492,4152,1022312,47
1493,4152,1035247,79
1494,4152,1108330,7
1495,4152,1110449,86
1496,4152,1118585,50
1497,4152,1173612,23
1498,4152,1395778,12
1499,4152,1546626,70
1500,4152,1643077,19
1501,4152,1656704,71
1502,4152,1670297,14
1503,4152,1670318,13
1504,4152,1702561,72
1505,4152,1710365,41
1506,4152,1713677,26
1507,4152,1784491,77
1508,4152,1785362,52
1509,4152,1803192,60
1510,4152,1878245,75
1511,4152,1912667,40
1512,4152,1919899,30
1513,4152,1955948,67
1514,4152,1972125,37
1515,4152,2104714,39
1516,4152,2249712,85
1517,4152,2273960,76
1518,4152,2285640,46
1519,4152,2454272,21
1520,4152,2681367,35
1521,4152,2692210,82
1522,4152,2754507,68
1523,4152,2754647,59
1524,4152,2782017,45
1525,4152,2806191,55
1526,4152,2825413,36
1527,4152,2901058,38
1528,4152,2901943,87
1529,4152,2919996,33
1530,4152,2929058,44
1531,4152,2948148,28
1532,4152,3021818,25
1533,4152,3029789,15
1534,4152,3055753,91
1535,4152,3055858,84
1536,4152,3081890,17
1537,4152,3108704,8
1538,4152,3113233,56
1539,4152,3167107,73
1540,4152,3268852,74
1541,4152,3294550,27
1542,4152,3312318,31
1543,4152,3359199,53
1544,4152,3381045,62
1545,4152,3431089,4
1546,4152,3524217,6
1547,4152,3530192,24
1548,4152,3541578,89
1549,4152,3565695,11
1550,4152,3610857,90
1551,4152,3719638,20
1552,4152,3782039,29
1553,4152,3798882,93
1554,4152,3804292,58
1555,4155,29360,38
1556,4155,36698,27
1557,4155,82577,20
1558,4155,143544,21
1559,4155,157846,19
1560,4155,280177,5
1561,4155,283054,9
1562,4155,329758,14
1563,4155,333919,13
1564,4155,343150,36
1565,4155,428574,16
1566,4155,606276,39
1567,4155,695097,4
1568,4155,719241,6
1569,4155,863219,8
1570,4155,1077307,28
1571,4155,1341005,34
1572,4155,1433935,15
1573,4155,1491575,24
1574,4155,1764059,29
1575,4155,1965386,30
1576,4155,2076737,40
1577,4155,2458800,35
1578,4155,2503938,31
1579,4155,2587581,41
1580,4155,2634266,26
1581,4155,2677402,25
1582,4155,2677484,23
1583,4155,2771268,22
1584,4155,2842409,18
1585,4155,3084923,11
1586,4155,3130164,3
1587,4155,3163317,2
1588,4155,3189076,37
1589,4155,3367018,7
1590,4155,3422073,10
1591,4155,3546602,12
1592,4155,3726806,32
1593,4155,3765335,42
1594,4155,3899537,33
1595,4155,3950799,1
1596,4156,6248,41
1597,4156,164550,4
1598,4156,277656,39
1599,4156,337513,23
1600,4156,404483,46
1601,4156,422659,52
1602,4156,687367,42
1603,4156,691398,12
1604,4156,691427,50
1605,4156,692880,44
1606,4156,721976,53
1607,4156,795380,55
1608,4156,1024009,33
1609,4156,1187277,7
1610,4156,1200631,25
1611,4156,1250829,22
1612,4156,1407864,58
1613,4156,1417254,30
1614,4156,1436051,47
1615,4156,1442322,27
1616,4156,1457549,26
1617,4156,1488770,24
1618,4156,1529106,31
1619,4156,1538304,14
1620,4156,1539205,3
1621,4156,1566356,54
1622,4156,1917810,51
1623,4156,1963618,37
1624,4156,2042319,49
1625,4156,2044683,32
1626,4156,2108105,43
1627,4156,2130935,29
1628,4156,2164793,1
1629,4156,2176595,21
1630,4156,2201160,48
1631,4156,2217836,8
1632,4156,2279891,38
1633,4156,2328031,59
1634,4156,2411110,5
1635,4156,2412754,15
1636,4156,2423136,11
1637,4156,2506411,20
1638,4156,2535484,13
1639,4156,2557420,10
1640,4156,2587629,45
1641,4156,2785871,36
1642,4156,2836683,2
1643,4156,2971752,56
1644,4156,3072029,9
1645,4156,3194646,16
1646,4156,3278007,19
1647,4156,3353312,40
1648,4156,3445136,34
1649,4156,3525124,28
1650,4156,3568392,6
1651,4156,3589042,17
1652,4156,3665870,60
1653,4156,3720547,57
1654,4156,3823467,18
1655,4156,3836181,35
1656,4157,169780,56
1657,4157,192666,53
1658,4157,254211,49
1659,4157,319777,9
1660,4157,395008,14
1661,4157,470102,5
1662,4157,481785,48
1663,4157,494272,7
1664,4157,511058,10
1665,4157,541386,30
1666,4157,604379,26
1667,4157,652647,46
1668,4157,735794,31
1669,4157,1113319,45
1670,4157,1144513,28
1671,4157,1225029,25
1672,4157,1297924,58
1673,4157,1335244,41
1674,4157,1366743,42
1675,4157,1419772,4
1676,4157,1440949,12
1677,4157,1822068,52
1678,4157,1981285,29
1679,4157,2020215,24
1680,4157,2068856,38
1681,4157,2153974,50
1682,4157,2166911,11
1683,4157,2175504,34
1684,4157,2244527,54
1685,4157,2257097,55
1686,4157,2471960,57
1687,4157,2583303,18
1688,4157,2583332,37
1689,4157,2748176,40
1690,4157,2750940,13
1691,4157,2805709,1
1692,4157,2846487,2
1693,4157,2929837,51
1694,4157,2952962,35
1695,4157,2966329,21
1696,4157,3015516,20
1697,4157,3091107,39
1698,4157,3133849,19
1699,4157,3156417,32
1700,4157,3217671,36
1701,4157,3444371,22
1702,4157,3494231,33
1703,4157,3524768,44
1704,4157,3551304,15
1705,4157,3563320,8
1706,4157,3576136,6
1707,4157,3599993,3
1708,4157,3600299,17
1709,4157,3614023,16
1710,4157,3620525,27
1711,4157,3788872,47
1712,4157,3872925,43
1713,4157,3919604,23
1714,4158,61523,5
1715,4158,338386,23
1716,4158,377600,7
1717,4158,527198,14
1718,4158,784321,10
1719,4158,1001704,12
1720,4158,1348041,1
1721,4158,1482051,8
1722,4158,1758235,22
1723,4158,2704590,6
1724,4158,2791207,18
1725,4158,2870323,4
1726,4158,2965672,3
1727,4158,3014781,9
1728,4158,3165482,17
1729,4158,3338481,19
1730,4158,3420152,13
1731,4158,3439560,11
1732,4158,3551754,2
1733,4158,3707901,21
1734,4158,3733674,15
1735,4158,3918850,20
1736,4158,3929965,16
1737,4163,10778,46
1738,4163,11349,58
1739,4163,64320,66
1740,4163,74368,64
1741,4163,128756,41
1742,4163,135770,4
1743,4163,136353,13
1744,4163,168943,67
1745,4163,207070,25
1746,4163,210624,45
1747,4163,310653,29
1748,4163,313316,3
1749,4163,420959,37
1750,4163,429596,12
1751,4163,434301,8
1752,4163,518273,19
1753,4163,524391,30
1754,4163,552195,62
1755,4163,554813,34
1756,4163,601418,47
1757,4163,659521,57
1758,4163,721976,31
1759,4163,750952,52
1760,4163,759604,49
1761,4163,845450,59
1762,4163,880701,55
1763,4163,920208,72
1764,4163,922338,61
1765,4163,1003342,1
1766,4163,1036995,51
1767,4163,1176521,63
1768,4163,1193363,39
1769,4163,1232772,50
1770,4163,1254427,43
1771,4163,1281942,27
1772,4163,1293069,70
1773,4163,1432812,53
1774,4163,1482087,24
1775,4163,1495248,69
1776,4163,1577626,17
1777,4163,1651283,18
1778,4163,1686233,21
1779,4163,1775552,33
1780,4163,1806938,40
1781,4163,1860542,7
1782,4163,1876529,60
1783,4163,1928305,28
1784,4163,1944567,10
1785,4163,2081655,35
1786,4163,2128709,6
1787,4163,2256868,48
1788,4163,2328864,23
1789,4163,2331848,65
1790,4163,2334766,71
1791,4163,2402131,68
1792,4163,2453016,54
1793,4163,2478549,5
1794,4163,2485458,20
1795,4163,2547333,56
1796,4163,2574765,26
1797,4163,2611664,44
1798,4163,2683823,14
1799,4163,2740662,16
1800,4163,2747658,22
1801,4163,2821154,15
1802,4163,2837354,36
1803,4163,2872165,42
1804,4163,3109392,11
1805,4163,3228714,2
1806,4163,3395883,38
1807,4163,3837276,9
1808,4163,3884971,32
1809,4164,118470,23
1810,4164,291373,19
1811,4164,525302,8
1812,4164,721557,28
1813,4164,760383,30
1814,4164,851335,13
1815,4164,865647,20
1816,4164,870655,1
1817,4164,913901,6
1818,4164,963964,17
1819,4164,1166002,24
1820,4164,1357521,22
1821,4164,1574424,26
1822,4164,1637926,16
1823,4164,1685533,25
1824,4164,1713840,11
1825,4164,2069700,14
1826,4164,2239879,27
1827,4164,2258398,10
1828,4164,2276255,4
1829,4164,2303246,2
1830,4164,2407717,33
1831,4164,2461412,9
1832,4164,2471462,5
1833,4164,2639982,15
1834,4164,2779929,18
1835,4164,2814022,3
1836,4164,2982559,21
1837,4164,3052444,7
1838,4164,3102915,12
1839,4164,3156417,31
1840,4164,3214032,32
1841,4164,3298785,29
1842,4173,36593,33
1843,4173,67190,34
1844,4173,201119,30
1845,4173,222495,23
1846,4173,235444,28
1847,4173,278746,9
1848,4173,299267,35
1849,4173,356229,36
1850,4173,504927,37
1851,4173,538893,8
1852,4173,558578,14
1853,4173,627574,15
1854,4173,706156,38
1855,4173,722537,39
1856,4173,747623,40
1857,4173,782855,13
1858,4173,785703,41
1859,4173,890203,42
1860,4173,934661,21
1861,4173,934662,20
1862,4173,959358,25
1863,4173,963230,19
1864,4173,1126489,43
1865,4173,1144480,44
1866,4173,1211849,29
1867,4173,1227740,22
1868,4173,1316664,10
1869,4173,1393471,26
1870,4173,1569333,18
1871,4173,1572019,45
1872,4173,1582437,46
1873,4173,1739483,47
1874,4173,1741404,3
1875,4173,1905837,2
1876,4173,2055190,5
1877,4173,2075955,48
1878,4173,2117456,32
1879,4173,2145199,16
1880,4173,2177848,1
1881,4173,2198140,24
1882,4173,2240497,49
1883,4173,2309919,50
1884,4173,2368535,51
1885,4173,2388922,52
1886,4173,2540539,17
1887,4173,2909521,4
1888,4173,3000532,6
1889,4173,3416831,31
1890,4173,3560992,11
1891,4173,3880613,12
1892,4173,3890203,7
1893,4173,3902191,27
1894,4175,297248,23
1895,4175,359379,20
1896,4175,427387,10
1897,4175,569306,19
1898,4175,573645,12
1899,4175,584294,1
1900,4175,606633,3
1901,4175,848753,6
1902,4175,1093389,7
1903,4175,1241512,17
1904,4175,1241518,18
1905,4175,1544813,25
1906,4175,1646307,14
1907,4175,1897490,4
1908,4175,1966470,13
1909,4175,2023580,11
1910,4175,2037071,21
1911,4175,2131950,29
1912,4175,2357546,27
1913,4175,2424551,22
1914,4175,2485136,16
1915,4175,2608404,24
1916,4175,2657154,15
1917,4175,3353546,8
1918,4175,3371822,28
1919,4175,3376397,5
1920,4175,3734462,2
1921,4175,3838451,9
1922,4175,3957207,26
1923,4176,2391,14
1924,4176,17309,40
1925,4176,166843,1
1926,4176,210369,42
1927,4176,259813,33
1928,4176,289629,30
1929,4176,364238,11
1930,4176,720039,17
1931,4176,944714,9
1932,4176,972072,27
1933,4176,982803,34
1934,4176,1014425,7
1935,4176,1176103,18
1936,4176,1244610,38
1937,4176,1284358,6
1938,4176,1340152,25
1939,4176,1459148,31
1940,4176,1473904,24
1941,4176,1500800,26
1942,4176,1627471,19
1943,4176,2083024,5
1944,4176,2120992,21
1945,4176,2143867,43
1946,4176,2243020,20
1947,4176,2288262,41
1948,4176,2332176,37
1949,4176,2534223,12
1950,4176,2818393,15
1951,4176,2875167,23
1952,4176,2912050,28
1953,4176,2913746,32
1954,4176,2996277,16
1955,4176,3076128,4
1956,4176,3115190,8
1957,4176,3190729,3
1958,4176,3208889,2
1959,4176,3321940,29
1960,4176,3404936,44
1961,4176,3618695,22
1962,4176,3694440,35
1963,4176,3727913,36
1964,4176,3798819,39
1965,4176,3825379,13
1966,4176,3865138,10
1967,4212,21722,11
1968,4212,106066,3
1969,4212,315024,5
1970,4212,337497,6
1971,4212,402126,12
1972,4212,432643,13
1973,4212,485223,15
1974,4212,871093,16
1975,4212,974657,9
1976,4212,975788,17
1977,4212,975830,2
1978,4212,986953,20
1979,4212,1072069,21
1980,4212,1351016,22
1981,4212,1605967,23
1982,4212,1828464,24
1983,4212,1840384,25
1984,4212,2292310,26
1985,4212,2332492,1
1986,4212,2726590,4
1987,4212,2803824,14
1988,4212,3011741,8
1989,4212,3088359,18
1990,4212,3088366,19
1991,4212,3205751,29
1992,4212,3502278,10
1993,4212,3837715,27
1994,4212,3932271,28
1995,4213,41096,32
1996,4213,84720,6
1997,4213,106523,28
1998,4213,213793,25
1999,4213,268492,35
2000,4213,336773,16
2001,4213,338385,27
2002,4213,375862,2
2003,4213,432754,26
2004,4213,476105,18
2005,4213,580146,33
2006,4213,697152,24
2007,4213,1024208,4
2008,4213,1045353,14
2009,4213,1076718,38
2010,4213,1113111,31
2011,4213,1161967,22
2012,4213,1271290,39
2013,4213,1390564,20
2014,4213,1395107,13
2015,4213,1399776,9
2016,4213,1439695,37
2017,4213,1474740,11
2018,4213,1654450,23
2019,4213,1761731,19
2020,4213,1787815,21
2021,4213,1879795,12
2022,4213,1954292,34
2023,4213,2092663,29
2024,4213,2125863,3
2025,4213,2199394,41
2026,4213,2272182,17
2027,4213,2363313,42
2028,4213,2562765,40
2029,4213,2701537,5
2030,4213,2754261,36
2031,4213,3216490,8
2032,4213,3303116,1
2033,4213,3361355,15
2034,4213,3369417,7
2035,4213,3427064,30
2036,4213,3751456,10
2037,4214,84326,18
2038,4214,201960,23
2039,4214,215481,19
2040,4214,226708,9
2041,4214,336483,11
2042,4214,367723,5
2043,4214,494503,8
2044,4214,564296,6
2045,4214,776378,13
2046,4214,842566,20
2047,4214,1212490,14
2048,4214,1344469,4
2049,4214,1538762,10
2050,4214,1610040,2
2051,4214,1617740,1
2052,4214,1763594,7
2053,4214,1898972,21
2054,4214,2145964,15
2055,4214,2379149,16
2056,4214,2385057,22
2057,4214,2636304,17
2058,4214,2873867,3
2059,4214,2970996,12
2060,4223,188153,13
2061,4223,539236,11
2062,4223,716645,21
2063,4223,779720,3
2064,4223,786788,15
2065,4223,841640,1
2066,4223,1274587,16
2067,4223,1360695,9
2068,4223,1506543,8
2069,4223,1943873,24
2070,4223,1971735,14
2071,4223,2350030,10
2072,4223,2483178,4
2073,4223,2652203,25
2074,4223,2726327,20
2075,4223,2753749,22
2076,4223,2944163,7
2077,4223,2989070,26
2078,4223,3053065,6
2079,4223,3300554,18
2080,4223,3303543,2
2081,4223,3305527,17
2082,4223,3485430,19
2083,4223,3499112,5
2084,4223,3551341,27
2085,4223,3823467,12
2086,4249,128836,23
2087,4249,229186,38
2088,4249,291680,16
2089,4249,334220,43
2090,4249,354775,24
2091,4249,390730,20
2092,4249,425821,15
2093,4249,493076,37
2094,4249,497728,45
2095,4249,571873,2
2096,4249,691795,31
2097,4249,711676,10
2098,4249,731758,44
2099,4249,779755,33
2100,4249,857919,14
2101,4249,1035073,28
2102,4249,1097130,27
2103,4249,1189254,48
2104,4249,1292135,1
2105,4249,1309137,3
2106,4249,1388108,6
2107,4249,1431247,34
2108,4249,1475474,29
2109,4249,1486439,39
2110,4249,1540821,7
2111,4249,1598715,17
2112,4249,1603290,26
2113,4249,1639173,36
2114,4249,1680404,22
2115,4249,1703091,49
2116,4249,2033720,47
2117,4249,2041245,9
2118,4249,2107683,25
2119,4249,2441831,42
2120,4249,2790784,40
2121,4249,2899393,8
2122,4249,2911956,5
2123,4249,2993324,11
2124,4249,3078802,4
2125,4249,3088249,18
2126,4249,3103035,13
2127,4249,3150555,21
2128,4249,3155582,19
2129,4249,3216874,12
2130,4249,3321698,30
2131,4249,3496306,35
2132,4249,3688716,41
2133,4249,3747365,46
2134,4249,3941919,32
2135,4252,84623,14
2136,4252,85340,49
2137,4252,257922,32
2138,4252,268935,18
2139,4252,311502,38
2140,4252,396877,4
2141,4252,414324,36
